"ID"	"Order"	"Family"	"Species"	"Longitude"	"Latitude"
10425	"Rodentia"	"Cricetidae"	"Thomasomys cinereiventer"	-76.182222	4.832778
10426	"Chiroptera"	"Phyllostomidae"	"Dermanura tolteca"	-76.182222	4.832778
10427	"Chiroptera"	"Phyllostomidae"	"Enchisthenes hartii"	-76.182222	4.832778
10428	"Chiroptera"	"Phyllostomidae"	"Sturnira ludovici"	-76.182222	4.832778
10429	"Rodentia"	"Cricetidae"	"Microryzomys altissimus"	-76.182222	4.832778
10430	"Chiroptera"	"Phyllostomidae"	"Platyrrhinus dorsalis"	-76.17177	4.82009
10431	"Chiroptera"	"Phyllostomidae"	"Sturnira erythromos"	-76.182222	4.832778
10432	"Chiroptera"	"Phyllostomidae"	"Sturnira aratathomasi"	-76.17177	4.82009
10433	"Chiroptera"	"Phyllostomidae"	"Sturnira bidens"	-76.182222	4.832778
10434	"Rodentia"	"Cricetidae"	"Thomasomys cinereiventer"	-76.296083	4.741583
10435	"Rodentia"	"Cricetidae"	"Thomasomys cinereiventer"	-76.182222	4.832778
10436	"Rodentia"	"Cricetidae"	"Thomasomys cinereiventer"	-76.296083	4.741583
10437	"Chiroptera"	"Phyllostomidae"	"Dermanura tolteca"	-76.17177	4.82009
10438	"Chiroptera"	"Phyllostomidae"	"Sturnira erythromos"	-76.296083	4.741583
10439	"Chiroptera"	"Phyllostomidae"	"Dermanura tolteca"	-76.182222	4.832778
10440	"Rodentia"	"Cricetidae"	"Nephelomys albigularis"	-76.182222	4.832778
10441	"Chiroptera"	"Phyllostomidae"	"Platyrrhinus dorsalis"	-76.296083	4.741583
10442	"Rodentia"	"Cricetidae"	"Nephelomys albigularis"	-76.182222	4.832778
10443	"Rodentia"	"Cricetidae"	"Thomasomys aureus"	-76.182222	4.832778
10444	"Rodentia"	"Cricetidae"	"Thomasomys aureus"	-76.17177	4.82009
10445	"Chiroptera"	"Phyllostomidae"	"Dermanura tolteca"	-76.17177	4.82009
10446	"Didelphimorphia"	"Didelphidae"	"Marmosa"	-76.182222	4.832778
10447	"Rodentia"	"Cricetidae"	"Thomasomys cinereiventer"	-76.182222	4.832778
10448	"Rodentia"	"Heteromyidae"	"Heteromys australis"	-76.296083	4.741583
10449	"Chiroptera"	"Phyllostomidae"	"Dermanura tolteca"	-76.182222	4.832778
10450	"Chiroptera"	"Phyllostomidae"	"Sturnira luisi"	-76.182222	4.832778
10451	"Chiroptera"	"Phyllostomidae"	"Sturnira bidens"	-76.296083	4.741583
10452	"Chiroptera"	"Phyllostomidae"	"Enchisthenes hartii"	-76.182222	4.832778
10453	"Rodentia"	"Cricetidae"	"Microryzomys altissimus"	-76.182222	4.832778
10454	"Chiroptera"	"Phyllostomidae"	"Sturnira erythromos"	-76.182222	4.832778
10455	"Chiroptera"	"Phyllostomidae"	"Sturnira bidens"	-76.182222	4.832778
10456	"Chiroptera"	"Phyllostomidae"	"Platyrrhinus dorsalis"	-76.17177	4.82009
10457	"Chiroptera"	"Phyllostomidae"	"Sturnira aratathomasi"	-76.182222	4.832778
10458	"Rodentia"	"Cricetidae"	"Thomasomys cinereiventer"	-76.296083	4.741583
10459	"Chiroptera"	"Phyllostomidae"	"Dermanura tolteca"	-76.17177	4.82009
10460	"Rodentia"	"Cricetidae"	"Thomasomys cinereiventer"	-76.182222	4.832778
10461	"Chiroptera"	"Phyllostomidae"	"Sturnira erythromos"	-76.182222	4.832778
10462	"Rodentia"	"Cricetidae"	"Thomasomys aureus"	-76.296083	4.741583
10463	"Rodentia"	"Cricetidae"	"Thomasomys aureus"	-76.182222	4.832778
10464	"Rodentia"	"Cricetidae"	"Nephelomys albigularis"	-76.182222	4.832778
10465	"Chiroptera"	"Phyllostomidae"	"Sturnira erythromos"	-76.296083	4.741583
10466	"Rodentia"	"Cricetidae"	"Thomasomys aureus"	-76.182222	4.832778
10467	"Chiroptera"	"Phyllostomidae"	"Platyrrhinus dorsalis"	-76.296083	4.741583
10468	"Rodentia"	"Cricetidae"	"Nephelomys albigularis"	-76.182222	4.832778
10469	"Chiroptera"	"Phyllostomidae"	"Mesophylla macconnelli"	-76.17177	4.82009
10470	"Didelphimorphia"	"Didelphidae"	"Marmosa"	-76.182222	4.832778
10471	"Rodentia"	"Heteromyidae"	"Heteromys australis"	-76.296083	4.741583
10472	"Chiroptera"	"Phyllostomidae"	"Dermanura tolteca"	-76.296083	4.741583
10473	"Rodentia"	"Cricetidae"	"Microryzomys altissimus"	-76.182222	4.832778
10474	"Chiroptera"	"Phyllostomidae"	"Dermanura tolteca"	-76.182222	4.832778
10475	"Rodentia"	"Cricetidae"	"Thomasomys cinereiventer"	-76.182222	4.832778
10476	"Chiroptera"	"Phyllostomidae"	"Sturnira erythromos"	-76.182222	4.832778
10477	"Chiroptera"	"Phyllostomidae"	"Sturnira bidens"	-76.296083	4.741583
10478	"Chiroptera"	"Phyllostomidae"	"Enchisthenes hartii"	-76.182222	4.832778
10479	"Chiroptera"	"Phyllostomidae"	"Carollia brevicauda"	-76.182222	4.832778
10480	"Chiroptera"	"Phyllostomidae"	"Platyrrhinus dorsalis"	-76.17177	4.82009
10481	"Chiroptera"	"Phyllostomidae"	"Sturnira erythromos"	-76.182222	4.832778
10482	"Chiroptera"	"Phyllostomidae"	"Sturnira aratathomasi"	-76.182222	4.832778
10483	"Rodentia"	"Cricetidae"	"Thomasomys cinereiventer"	-76.182222	4.832778
10484	"Chiroptera"	"Phyllostomidae"	"Dermanura tolteca"	-76.182222	4.832778
10485	"Rodentia"	"Cricetidae"	"Thomasomys cinereiventer"	-76.296083	4.741583
10486	"Rodentia"	"Cricetidae"	"Thomasomys aureus"	-76.296083	4.741583
10487	"Chiroptera"	"Phyllostomidae"	"Sturnira erythromos"	-76.182222	4.832778
10488	"Rodentia"	"Cricetidae"	"Nephelomys albigularis"	-76.182222	4.832778
10489	"Chiroptera"	"Phyllostomidae"	"Sturnira erythromos"	-76.296083	4.741583
10490	"Rodentia"	"Cricetidae"	"Nephelomys albigularis"	-76.182222	4.832778
10491	"Rodentia"	"Heteromyidae"	"Heteromys australis"	-76.296083	4.741583
10492	"Rodentia"	"Cricetidae"	"Nephelomys albigularis"	-76.182222	4.832778
10493	"Chiroptera"	"Phyllostomidae"	"Platyrrhinus dorsalis"	-76.296083	4.741583
10494	"Chiroptera"	"Phyllostomidae"	"Platyrrhinus dorsalis"	-76.17177	4.82009
10495	"Rodentia"	"Cricetidae"	"Nephelomys albigularis"	-76.182222	4.832778
10496	"Didelphimorphia"	"Didelphidae"	"Didelphis pernigra"	-76.182222	4.832778
10497	"Paucituberculata"	"Caenolestidae"	"Caenolestes convelatus"	-76.182222	4.832778
10498	"Chiroptera"	"Phyllostomidae"	"Dermanura tolteca"	-76.296083	4.741583
10499	"Rodentia"	"Cricetidae"	"Microryzomys altissimus"	-76.182222	4.832778
10500	"Rodentia"	"Cricetidae"	"Thomasomys cinereiventer"	-76.182222	4.832778
10501	"Chiroptera"	"Phyllostomidae"	"Sturnira bidens"	-76.296083	4.741583
10502	"Chiroptera"	"Phyllostomidae"	"Dermanura tolteca"	-76.182222	4.832778
10503	"Chiroptera"	"Phyllostomidae"	"Sturnira erythromos"	-76.182222	4.832778
10504	"Chiroptera"	"Phyllostomidae"	"Dermanura tolteca"	-76.182222	4.832778
10505	"Chiroptera"	"Phyllostomidae"	"Carollia brevicauda"	-76.182222	4.832778
10506	"Chiroptera"	"Phyllostomidae"	"Sturnira ludovici"	-76.17177	4.82009
10507	"Paucituberculata"	"Caenolestidae"	"Caenolestes convelatus"	-76.182222	4.832778
10508	"Rodentia"	"Cricetidae"	"Thomasomys cinereiventer"	-76.182222	4.832778
10509	"Chiroptera"	"Phyllostomidae"	"Sturnira erythromos"	-76.182222	4.832778
10510	"Chiroptera"	"Phyllostomidae"	"Dermanura tolteca"	-76.182222	4.832778
10511	"Rodentia"	"Cricetidae"	"Thomasomys aureus"	-76.296083	4.741583
10512	"Chiroptera"	"Phyllostomidae"	"Platyrrhinus dorsalis"	-76.182222	4.832778
10513	"Rodentia"	"Cricetidae"	"Nephelomys albigularis"	-76.182222	4.832778
10514	"Rodentia"	"Heteromyidae"	"Heteromys australis"	-76.296083	4.741583
10515	"Chiroptera"	"Phyllostomidae"	"Sturnira erythromos"	-76.296083	4.741583
10516	"Rodentia"	"Cricetidae"	"Thomasomys cinereiventer"	-76.296083	4.741583
10517	"Rodentia"	"Cricetidae"	"Thomasomys cinereiventer"	-76.182222	4.832778
10518	"Rodentia"	"Cricetidae"	"Nephelomys albigularis"	-76.182222	4.832778
10519	"Rodentia"	"Cricetidae"	"Thomasomys cinereiventer"	-76.296083	4.741583
10520	"Chiroptera"	"Phyllostomidae"	"Sturnira bidens"	-76.296083	4.741583
10521	"Rodentia"	"Cricetidae"	"Nephelomys albigularis"	-76.182222	4.832778
10522	"Chiroptera"	"Phyllostomidae"	"Platyrrhinus dorsalis"	-76.17177	4.82009
10523	"Chiroptera"	"Phyllostomidae"	"Platyrrhinus dorsalis"	-76.296083	4.741583
10524	"Rodentia"	"Cricetidae"	"Thomasomys cinereiventer"	-76.182222	4.832778
10525	"Chiroptera"	"Phyllostomidae"	"Dermanura tolteca"	-76.296083	4.741583
10526	"Chiroptera"	"Phyllostomidae"	"Dermanura tolteca"	-76.182222	4.832778
10527	"Chiroptera"	"Phyllostomidae"	"Sturnira erythromos"	-76.182222	4.832778
10528	"Chiroptera"	"Phyllostomidae"	"Dermanura tolteca"	-76.182222	4.832778
10529	"Rodentia"	"Cricetidae"	"Microryzomys altissimus"	-76.182222	4.832778
10530	"Chiroptera"	"Phyllostomidae"	"Anoura geoffroyi"	-76.182222	4.832778
10531	"Chiroptera"	"Phyllostomidae"	"Dermanura tolteca"	-76.182222	4.832778
10532	"Chiroptera"	"Phyllostomidae"	"Sturnira ludovici"	-76.17177	4.82009
10533	"Chiroptera"	"Phyllostomidae"	"Sturnira erythromos"	-76.182222	4.832778
10534	"Paucituberculata"	"Caenolestidae"	"Caenolestes convelatus"	-76.182222	4.832778
10535	"Rodentia"	"Cricetidae"	"Thomasomys cinereiventer"	-76.182222	4.832778
10536	"Rodentia"	"Cricetidae"	"Thomasomys aureus"	-76.296083	4.741583
10537	"Rodentia"	"Cricetidae"	"Thomasomys cinereiventer"	-76.182222	4.832778
10538	"Rodentia"	"Cricetidae"	"Thomasomys cinereiventer"	-76.296083	4.741583
10539	"Chiroptera"	"Phyllostomidae"	"Sturnira mordax"	-76.17177	4.82009
10540	"Chiroptera"	"Phyllostomidae"	"Platyrrhinus dorsalis"	-76.182222	4.832778
10541	"Rodentia"	"Cricetidae"	"Nephelomys albigularis"	-76.182222	4.832778
10542	"Rodentia"	"Cricetidae"	"Thomasomys aureus"	-76.182222	4.832778
10543	"Chiroptera"	"Phyllostomidae"	"Dermanura tolteca"	-76.296083	4.741583
10544	"Rodentia"	"Cricetidae"	"Chilomys instans"	-76.296083	4.741583
10545	"Chiroptera"	"Phyllostomidae"	"Sturnira erythromos"	-76.296083	4.741583
10546	"Chiroptera"	"Phyllostomidae"	"Platyrrhinus vittatus"	-76.182222	4.832778
10547	"Chiroptera"	"Phyllostomidae"	"Platyrrhinus dorsalis"	-76.296083	4.741583
10548	"Chiroptera"	"Phyllostomidae"	"Sturnira aratathomasi"	-76.296083	4.741583
10549	"Rodentia"	"Cricetidae"	"Thomasomys cinereiventer"	-76.182222	4.832778
10550	"Rodentia"	"Cricetidae"	"Nephelomys albigularis"	-76.296083	4.741583
10551	"Chiroptera"	"Phyllostomidae"	"Sturnira ludovici"	-76.296083	4.741583
10552	"Chiroptera"	"Phyllostomidae"	"Sturnira erythromos"	-76.182222	4.832778
10553	"Chiroptera"	"Phyllostomidae"	"Anoura geoffroyi"	-76.182222	4.832778
10554	"Rodentia"	"Cricetidae"	"Microryzomys altissimus"	-76.182222	4.832778
10555	"Chiroptera"	"Phyllostomidae"	"Dermanura tolteca"	-76.182222	4.832778
10556	"Chiroptera"	"Phyllostomidae"	"Sturnira ludovici"	-76.17177	4.82009
10557	"Chiroptera"	"Phyllostomidae"	"Dermanura tolteca"	-76.182222	4.832778
10558	"Chiroptera"	"Phyllostomidae"	"Sturnira erythromos"	-76.182222	4.832778
10559	"Chiroptera"	"Phyllostomidae"	"Sturnira mordax"	-76.296083	4.741583
10560	"Rodentia"	"Cricetidae"	"Thomasomys cinereiventer"	-76.182222	4.832778
10561	"Rodentia"	"Cricetidae"	"Sigmodontomys"	-76.296083	4.741583
10562	"Chiroptera"	"Phyllostomidae"	"Sturnira aratathomasi"	-76.17177	4.82009
10563	"Chiroptera"	"Phyllostomidae"	"Platyrrhinus dorsalis"	-76.182222	4.832778
10564	"Chiroptera"	"Phyllostomidae"	"Sturnira erythromos"	-76.296083	4.741583
10565	"Chiroptera"	"Vespertilionidae"	"Histiotus humboldti"	-76.296083	4.741583
10566	"Chiroptera"	"Phyllostomidae"	"Dermanura tolteca"	-76.296083	4.741583
10567	"Rodentia"	"Cricetidae"	"Thomasomys cinereiventer"	-76.296083	4.741583
10568	"Rodentia"	"Cricetidae"	"Nephelomys albigularis"	-76.182222	4.832778
10569	"Rodentia"	"Cricetidae"	"Thomasomys cinereiventer"	-76.182222	4.832778
10570	"Chiroptera"	"Phyllostomidae"	"Platyrrhinus vittatus"	-76.182222	4.832778
10571	"Rodentia"	"Cricetidae"	"Nephelomys albigularis"	-76.2994	4.74445
10572	"Rodentia"	"Cricetidae"	"Thomasomys cinereiventer"	-76.182222	4.832778
10573	"Chiroptera"	"Phyllostomidae"	"Platyrrhinus dorsalis"	-76.296083	4.741583
10574	"Chiroptera"	"Phyllostomidae"	"Sturnira aratathomasi"	-76.17177	4.82009
10575	"Rodentia"	"Cricetidae"	"Nephelomys albigularis"	-76.296083	4.741583
10576	"Chiroptera"	"Phyllostomidae"	"Sturnira ludovici"	-76.296083	4.741583
10577	"Chiroptera"	"Phyllostomidae"	"Sturnira ludovici"	-76.17177	4.82009
10578	"Chiroptera"	"Phyllostomidae"	"Anoura geoffroyi"	-76.182222	4.832778
10579	"Chiroptera"	"Phyllostomidae"	"Anoura geoffroyi"	-76.296083	4.741583
10580	"Chiroptera"	"Phyllostomidae"	"Dermanura tolteca"	-76.182222	4.832778
10581	"Rodentia"	"Cricetidae"	"Microryzomys altissimus"	-76.182222	4.832778
10582	"Rodentia"	"Cricetidae"	"Nephelomys albigularis"	-76.15	3.26666
10583	"Chiroptera"	"Phyllostomidae"	"Sturnira erythromos"	-76.182222	4.832778
10584	"Chiroptera"	"Phyllostomidae"	"Sturnira mordax"	-76.296083	4.741583
10585	"Rodentia"	"Cricetidae"	"Thomasomys aureus"	-76.182222	4.832778
10586	"Rodentia"	"Cricetidae"	"Sigmodontomys"	-76.296083	4.741583
10587	"Chiroptera"	"Phyllostomidae"	"Enchisthenes hartii"	-76.182222	4.832778
10588	"Chiroptera"	"Phyllostomidae"	"Sturnira erythromos"	-76.296083	4.741583
10589	"Chiroptera"	"Phyllostomidae"	"Sturnira aratathomasi"	-76.17177	4.82009
10590	"Rodentia"	"Cricetidae"	"Sigmodontomys"	-76.296083	4.741583
10591	"Chiroptera"	"Phyllostomidae"	"Dermanura tolteca"	-76.296083	4.741583
10592	"Rodentia"	"Cricetidae"	"Thomasomys cinereiventer"	-76.182222	4.832778
10593	"Rodentia"	"Cricetidae"	"Thomasomys cinereiventer"	-76.296083	4.741583
10594	"Rodentia"	"Cricetidae"	"Thomasomys cinereiventer"	-76.182222	4.832778
10595	"Chiroptera"	"Phyllostomidae"	"Platyrrhinus vittatus"	-76.182222	4.832778
10596	"Rodentia"	"Cricetidae"	"Nephelomys albigularis"	-76.182222	4.832778
10597	"Chiroptera"	"Phyllostomidae"	"Dermanura tolteca"	-76.2994	4.74445
10598	"Chiroptera"	"Phyllostomidae"	"Platyrrhinus dorsalis"	-76.296083	4.741583
10599	"Chiroptera"	"Phyllostomidae"	"Sturnira aratathomasi"	-76.17177	4.82009
10600	"Rodentia"	"Cricetidae"	"Nephelomys albigularis"	-76.296083	4.741583
10601	"Chiroptera"	"Phyllostomidae"	"Sturnira ludovici"	-76.17177	4.82009
10602	"Chiroptera"	"Phyllostomidae"	"Anoura caudifer"	-76.182222	4.832778
10603	"Chiroptera"	"Phyllostomidae"	"Sturnira ludovici"	-76.296083	4.741583
10604	"Chiroptera"	"Phyllostomidae"	"Anoura geoffroyi"	-76.296083	4.741583
10605	"Chiroptera"	"Phyllostomidae"	"Dermanura tolteca"	-76.182222	4.832778
10606	"Rodentia"	"Cricetidae"	"Microryzomys altissimus"	-76.182222	4.832778
10607	"Chiroptera"	"Phyllostomidae"	"Sturnira erythromos"	-76.182222	4.832778
10608	"Rodentia"	"Cricetidae"	"Sigmodontomys"	-76.296083	4.741583
10609	"Rodentia"	"Cricetidae"	"Nephelomys albigularis"	-76.15	3.26666
10610	"Chiroptera"	"Phyllostomidae"	"Sturnira erythromos"	-76.296083	4.741583
10611	"Chiroptera"	"Phyllostomidae"	"Sturnira lilium"	-76.296083	4.741583
10612	"Carnivora"	"Mustelidae"	"Mustela felipei"	-76.17177	4.82009
10613	"Rodentia"	"Cricetidae"	"Thomasomys aureus"	-76.182222	4.832778
10614	"Chiroptera"	"Phyllostomidae"	"Dermanura tolteca"	-76.296083	4.741583
10615	"Rodentia"	"Cricetidae"	"Thomasomys cinereiventer"	-76.182222	4.832778
10616	"Rodentia"	"Cricetidae"	"Peromyscus leucopus"	-76.296083	4.741583
10617	"Chiroptera"	"Phyllostomidae"	"Dermanura tolteca"	-76.182222	4.832778
10618	"Chiroptera"	"Phyllostomidae"	"Platyrrhinus dorsalis"	-76.296083	4.741583
10619	"Rodentia"	"Cricetidae"	"Thomasomys cinereiventer"	-76.296083	4.741583
10620	"Chiroptera"	"Phyllostomidae"	"Dermanura tolteca"	-76.2994	4.74445
10621	"Chiroptera"	"Phyllostomidae"	"Platyrrhinus dorsalis"	-76.182222	4.832778
10622	"Rodentia"	"Cricetidae"	"Thomasomys cinereiventer"	-76.182222	4.832778
10623	"Chiroptera"	"Phyllostomidae"	"Anoura caudifer"	-76.182222	4.832778
10624	"Chiroptera"	"Phyllostomidae"	"Sturnira aratathomasi"	-76.17177	4.82009
10625	"Rodentia"	"Cricetidae"	"Nephelomys albigularis"	-76.182222	4.832778
10626	"Chiroptera"	"Phyllostomidae"	"Sturnira ludovici"	-76.17177	4.82009
10627	"Rodentia"	"Cricetidae"	"Nephelomys albigularis"	-76.296083	4.741583
10628	"Chiroptera"	"Phyllostomidae"	"Anoura geoffroyi"	-76.296083	4.741583
10629	"Chiroptera"	"Phyllostomidae"	"Sturnira mordax"	-76.296083	4.741583
10630	"Chiroptera"	"Phyllostomidae"	"Dermanura tolteca"	-76.182222	4.832778
10631	"Rodentia"	"Cricetidae"	"Nephelomys albigularis"	-76.15	3.26666
10632	"Rodentia"	"Cricetidae"	"Microryzomys altissimus"	-76.182222	4.832778
10633	"Chiroptera"	"Phyllostomidae"	"Dermanura tolteca"	-76.296083	4.741583
10634	"Rodentia"	"Cricetidae"	"Sigmodontomys"	-76.296083	4.741583
10635	"Chiroptera"	"Phyllostomidae"	"Dermanura tolteca"	-76.182222	4.832778
10636	"Rodentia"	"Cricetidae"	"Thomasomys cinereiventer"	-76.182222	4.832778
10637	"Chiroptera"	"Phyllostomidae"	"Sturnira erythromos"	-76.296083	4.741583
10638	"Chiroptera"	"Phyllostomidae"	"Anoura caudifer"	-76.296083	4.741583
10639	"Rodentia"	"Cricetidae"	"Thomasomys cinereiventer"	-76.182222	4.832778
10640	"Chiroptera"	"Phyllostomidae"	"Sturnira erythromos"	-76.182222	4.832778
10641	"Rodentia"	"Cricetidae"	"Nephelomys albigularis"	-76.182222	4.832778
10642	"Chiroptera"	"Phyllostomidae"	"Platyrrhinus dorsalis"	-76.182222	4.832778
10643	"Chiroptera"	"Phyllostomidae"	"Dermanura tolteca"	-76.2994	4.74445
10644	"Rodentia"	"Cricetidae"	"Thomasomys cinereiventer"	-76.296083	4.741583
10645	"Chiroptera"	"Phyllostomidae"	"Sturnira lilium"	-76.296083	4.741583
10646	"Rodentia"	"Cricetidae"	"Thomasomys cinereiventer"	-76.182222	4.832778
10647	"Chiroptera"	"Phyllostomidae"	"Dermanura phaeotis"	-76.182222	4.832778
